word,form_norm,aoa_mean,prevalence,known_pct,freq_log,cd,concreteness,aoa_mean_source_varid,prevalence_source_varid,known_pct_source_varid,freq_log_source_varid,cd_source_varid,concreteness_source_varid,difficulty_label_0_100_pca,difficulty_label_0_100,frequency,freq_log1p,difficulty_freq_0_100,freq_weight_used
dowry,dowry,14.59,1.4982814158929476,0.93734335839599,2.7127690654933705,68.0,3.29,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,VanHeuven-2014-Frequency-ENGLISH_FREQUENCY_LOG,VanHeuven-2014-Frequency-ENGLISH_CD,Brysbaert-2014-Concreteness-ENGLISH_CONCRETENESS_MEAN,48.34553340394607,48.34553340394607,,,,0.0
drag,drag,8.84,2.3414440999626103,0.9953488372093026,4.1575342837197,2262.0,4.17,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,VanHeuven-2014-Frequency-ENGLISH_FREQUENCY_LOG,VanHeuven-2014-Frequency-ENGLISH_CD,Brysbaert-2014-Concreteness-ENGLISH_CONCRETENESS_MEAN,30.641727989336605,42.24131420353169,17.0,2.8903717578961645,63.78340288703686,0.35
dragon,dragon,5.58,2.442036964324872,0.9976744186046514,4.276888618160879,1327.0,4.39,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,VanHeuven-2014-Frequency-ENGLISH_FREQUENCY_LOG,VanHeuven-2014-Frequency-ENGLISH_CD,Brysbaert-2014-Concreteness-ENGLISH_CONCRETENESS_MEAN,26.742662116858927,47.56473439095344,2.0,1.0986122886681098,86.2342971857004,0.35
dragonfly,dragonfly,6.8,2.42083827624733,0.997229916897507,3.198162846179023,125.0,4.83,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,VanHeuven-2014-Frequency-ENGLISH_FREQUENCY_LOG,VanHeuven-2014-Frequency-ENGLISH_CD,Brysbaert-2014-Concreteness-ENGLISH_CONCRETENESS_MEAN,32.50647398702497,32.50647398702497,,,,0.0
draw,draw,4.11,2.5758293035489,1.0,4.867900639735547,7766.0,3.97,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,VanHeuven-2014-Frequency-ENGLISH_FREQUENCY_LOG,VanHeuven-2014-Frequency-ENGLISH_CD,Brysbaert-2014-Concreteness-ENGLISH_CONCRETENESS_MEAN,19.973800981680697,22.810942716244547,310.0,5.739792912179234,28.079920223291698,0.35
dreadful,dreadful,6.78,2.438224232278959,0.997596153846154,4.084014589654229,2037.0,2.23,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,VanHeuven-2014-Frequency-ENGLISH_FREQUENCY_LOG,VanHeuven-2014-Frequency-ENGLISH_CD,Brysbaert-2014-Concreteness-ENGLISH_CONCRETENESS_MEAN,25.652917106839883,25.652917106839883,,,,0.0
dream,dream,4.88,2.4320735551062285,0.9974683544303798,4.9957221623290575,9678.0,2.6,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,VanHeuven-2014-Frequency-ENGLISH_FREQUENCY_LOG,VanHeuven-2014-Frequency-ENGLISH_CD,Brysbaert-2014-Concreteness-ENGLISH_CONCRETENESS_MEAN,19.126504484491175,23.470435414609884,235.0,5.4638318050256105,31.537735713401773,0.35
dress,dress,4.05,2.5758293035489,1.0,4.847258793759535,5787.0,4.93,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,VanHeuven-2014-Frequency-ENGLISH_FREQUENCY_LOG,VanHeuven-2014-Frequency-ENGLISH_CD,Brysbaert-2014-Concreteness-ENGLISH_CONCRETENESS_MEAN,21.768699166992096,30.64488130797154,67.0,4.219507705176107,47.129219569790514,0.35
dribble,dribble,6.5,2.1009236567812257,0.9870466321243524,3.175742669151741,228.0,3.83,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,VanHeuven-2014-Frequency-ENGLISH_FREQUENCY_LOG,VanHeuven-2014-Frequency-ENGLISH_CD,Brysbaert-2014-Concreteness-ENGLISH_CONCRETENESS_MEAN,33.52177454454711,33.52177454454711,,,,0.0
drill,drill,7.14,2.4382242322789645,0.997596153846154,3.9588981911568073,1122.0,4.4,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,VanHeuven-2014-Frequency-ENGLISH_FREQUENCY_LOG,VanHeuven-2014-Frequency-ENGLISH_CD,Brysbaert-2014-Concreteness-ENGLISH_CONCRETENESS_MEAN,29.44021436197079,40.01966625336621,24.0,3.2188758248682006,59.667219765957704,0.35
drink,drink,3.47,2.2537718226470305,0.9928229665071772,4.100990523069965,4353.0,,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,Brysbaert-2009-Frequency-ENGLISH_FREQUENCY_LOG,Brysbaert-2009-Frequency-ENGLISH_CD,,25.514539282587457,27.622658033372467,235.0,5.4638318050256105,31.537735713401773,0.35
drip,drip,5.89,2.4356547477961796,0.9975429975429972,3.5950089135121943,496.0,4.14,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,VanHeuven-2014-Frequency-ENGLISH_FREQUENCY_LOG,VanHeuven-2014-Frequency-ENGLISH_CD,Brysbaert-2014-Concreteness-ENGLISH_CONCRETENESS_MEAN,29.215928530224588,50.95053652511859,1.0,0.6931471805599453,91.31480851563603,0.35
drive,drive,5.26,2.4266703359182844,0.9973544973544972,4.995569766840449,10515.0,3.86,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,VanHeuven-2014-Frequency-ENGLISH_FREQUENCY_LOG,VanHeuven-2014-Frequency-ENGLISH_CD,Brysbaert-2014-Concreteness-ENGLISH_CONCRETENESS_MEAN,20.913225381789683,21.418911455076234,490.0,6.19644412779452,22.358042734036964,0.35
drizzle,drizzle,7.56,2.331901332859294,0.9950980392156864,3.8359294047732218,923.0,4.21,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,VanHeuven-2014-Frequency-ENGLISH_FREQUENCY_LOG,VanHeuven-2014-Frequency-ENGLISH_CD,Brysbaert-2014-Concreteness-ENGLISH_CONCRETENESS_MEAN,30.892294780253692,30.892294780253692,,,,0.0
drop,drop,3.26,2.334582963634024,0.9951690821256034,4.895764992748361,10007.0,4.21,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,VanHeuven-2014-Frequency-ENGLISH_FREQUENCY_LOG,VanHeuven-2014-Frequency-ENGLISH_CD,Brysbaert-2014-Concreteness-ENGLISH_CONCRETENESS_MEAN,20.513741008009617,24.84246753187123,211.0,5.356586274672012,32.881531076185645,0.35
drown,drown,7.0,2.162606881011845,0.98961038961039,3.6052917554357657,673.0,3.93,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,VanHeuven-2014-Frequency-ENGLISH_FREQUENCY_LOG,VanHeuven-2014-Frequency-ENGLISH_CD,Brysbaert-2014-Concreteness-ENGLISH_CONCRETENESS_MEAN,32.134867713788715,42.535822757033124,20.0,3.044522437723423,61.85188212305845,0.35
drum,drum,4.63,2.5758293035489,1.0,4.332925148343352,1651.0,4.96,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,VanHeuven-2014-Frequency-ENGLISH_FREQUENCY_LOG,VanHeuven-2014-Frequency-ENGLISH_CD,Brysbaert-2014-Concreteness-ENGLISH_CONCRETENESS_MEAN,25.23352626828149,42.28234101580081,7.0,2.0794415416798357,73.94442554690812,0.35
drums,drums,,,,3.964547629934371,1017.0,4.79,,,,VanHeuven-2014-Frequency-ENGLISH_FREQUENCY_LOG,VanHeuven-2014-Frequency-ENGLISH_CD,Brysbaert-2014-Concreteness-ENGLISH_CONCRETENESS_MEAN,30.098028097864738,30.098028097864738,,,,0.0
drunk,drunk,9.26,2.3517722597196538,0.9956140350877192,4.456007386736654,3207.0,3.48,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,VanHeuven-2014-Frequency-ENGLISH_FREQUENCY_LOG,VanHeuven-2014-Frequency-ENGLISH_CD,Brysbaert-2014-Concreteness-ENGLISH_CONCRETENESS_MEAN,28.87796610879664,40.632807390705636,19.0,2.995732273553991,62.463226914250924,0.35
dry,dry,4.11,2.2471484427536303,0.992610837438424,4.964126461824521,9383.0,3.77,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,VanHeuven-2014-Frequency-ENGLISH_FREQUENCY_LOG,VanHeuven-2014-Frequency-ENGLISH_CD,Brysbaert-2014-Concreteness-ENGLISH_CONCRETENESS_MEAN,21.461074413222324,28.842190805217754,97.0,4.584967478670572,42.54997839035213,0.35
duck,duck,3.5,2.2336040322555917,0.9921671018276762,4.5295201008510695,2439.0,4.86,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,VanHeuven-2014-Frequency-ENGLISH_FREQUENCY_LOG,VanHeuven-2014-Frequency-ENGLISH_CD,Brysbaert-2014-Concreteness-ENGLISH_CONCRETENESS_MEAN,25.73082922848232,39.04923000897641,17.0,2.8903717578961645,63.78340288703686,0.35
dull,dull,8.05,2.1083583991691146,0.9873737373737376,2.7902851640332416,468.0,,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,Brysbaert-2009-Frequency-ENGLISH_FREQUENCY_LOG,Brysbaert-2009-Frequency-ENGLISH_CD,,36.65198290330381,43.90773934165783,29.0,3.4011973816621555,57.38271558431529,0.35
dumb,dumb,4.5,2.430212459612469,0.9974293059125964,3.3794868137172736,1501.0,,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,Brysbaert-2009-Frequency-ENGLISH_FREQUENCY_LOG,Brysbaert-2009-Frequency-ENGLISH_CD,,28.320881894362525,47.32893919228087,3.0,1.3862943611198906,82.62961703127209,0.35
dummy,dummy,5.17,2.428944333354802,0.9974025974025976,3.773829876601001,677.0,3.96,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,VanHeuven-2014-Frequency-ENGLISH_FREQUENCY_LOG,VanHeuven-2014-Frequency-ENGLISH_CD,Brysbaert-2014-Concreteness-ENGLISH_CONCRETENESS_MEAN,27.68447246627361,27.68447246627361,,,,0.0
dung,dung,11.05,2.003826887224248,0.9822784810126582,3.5457689838843596,321.0,4.64,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,VanHeuven-2014-Frequency-ENGLISH_FREQUENCY_LOG,VanHeuven-2014-Frequency-ENGLISH_CD,Brysbaert-2014-Concreteness-ENGLISH_CONCRETENESS_MEAN,38.75921312476752,38.75921312476752,,,,0.0
dusk,dusk,8.74,2.4239823550960087,0.997297297297297,3.4015994384785095,432.0,4.24,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,VanHeuven-2014-Frequency-ENGLISH_FREQUENCY_LOG,VanHeuven-2014-Frequency-ENGLISH_CD,Brysbaert-2014-Concreteness-ENGLISH_CONCRETENESS_MEAN,32.94962772102528,51.599262033661574,2.0,1.0986122886681098,86.2342971857004,0.35
dust,dust,5.06,2.1076267120994587,0.9873417721518988,4.385577135332095,3090.0,4.4,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,VanHeuven-2014-Frequency-ENGLISH_FREQUENCY_LOG,VanHeuven-2014-Frequency-ENGLISH_CD,Brysbaert-2014-Concreteness-ENGLISH_CONCRETENESS_MEAN,28.02673005354082,41.64371224334946,13.0,2.6390573296152584,66.93239345299409,0.35
dustpan,dustpan,6.47,2.059922601974627,0.985148514851485,2.5019157001784773,54.0,5.0,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,VanHeuven-2014-Frequency-ENGLISH_FREQUENCY_LOG,VanHeuven-2014-Frequency-ENGLISH_CD,Brysbaert-2014-Concreteness-ENGLISH_CONCRETENESS_MEAN,37.53998521162761,37.53998521162761,,,,0.0
duty,duty,7.15,2.5758293035489,1.0,4.614918455237091,5201.0,2.19,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,VanHeuven-2014-Frequency-ENGLISH_FREQUENCY_LOG,VanHeuven-2014-Frequency-ENGLISH_CD,Brysbaert-2014-Concreteness-ENGLISH_CONCRETENESS_MEAN,22.33049811209222,29.879333602052952,87.0,4.477336814478207,43.89859951198003,0.35
dwell,dwell,10.78,2.3286934432989237,0.9950124688279304,3.3998862430343895,464.0,2.62,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,VanHeuven-2014-Frequency-ENGLISH_FREQUENCY_LOG,VanHeuven-2014-Frequency-ENGLISH_CD,Brysbaert-2014-Concreteness-ENGLISH_CONCRETENESS_MEAN,33.680318550209414,43.336350925883906,21.0,3.091042453358316,61.268982480707955,0.35
dye,dye,7.56,2.2448756053387786,0.9925373134328356,3.485316438359016,418.0,4.58,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,VanHeuven-2014-Frequency-ENGLISH_FREQUENCY_LOG,VanHeuven-2014-Frequency-ENGLISH_CD,Brysbaert-2014-Concreteness-ENGLISH_CONCRETENESS_MEAN,33.32028016511769,49.59994556636909,4.0,1.6094379124341003,79.83360988297885,0.35
each,each,4.953534000000001,2.251595810080284,0.992753623188406,5.529653807306703,25974.0,2.03,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,VanHeuven-2014-Frequency-ENGLISH_FREQUENCY_LOG,VanHeuven-2014-Frequency-ENGLISH_CD,Brysbaert-2014-Concreteness-ENGLISH_CONCRETENESS_MEAN,13.480881598154351,8.762573038800328,2924.0,7.981049759665957,0.0,0.35
eagle,eagle,5.83,2.3239555364163924,0.9948849104859336,4.111043018420158,1185.0,5.0,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,VanHeuven-2014-Frequency-ENGLISH_FREQUENCY_LOG,VanHeuven-2014-Frequency-ENGLISH_CD,Brysbaert-2014-Concreteness-ENGLISH_CONCRETENESS_MEAN,29.252422177070827,42.440412123643966,13.0,2.6390573296152584,66.93239345299409,0.35
ear,ear,3.63,2.148937631297434,0.9890710382513664,4.406022373897481,3409.0,5.0,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,VanHeuven-2014-Frequency-ENGLISH_FREQUENCY_LOG,VanHeuven-2014-Frequency-ENGLISH_CD,Brysbaert-2014-Concreteness-ENGLISH_CONCRETENESS_MEAN,26.845532942643096,36.27190881317845,39.0,3.6888794541139363,53.77803542988697,0.35
earlobe,earlobe,6.0,2.066671343654681,0.98547215496368,1.974489327147419,15.0,4.96,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,VanHeuven-2014-Frequency-ENGLISH_FREQUENCY_LOG,VanHeuven-2014-Frequency-ENGLISH_CD,Brysbaert-2014-Concreteness-ENGLISH_CONCRETENESS_MEAN,38.66297448134253,38.66297448134253,,,,0.0
early,early,5.3052150000000005,2.0852217076322104,0.9863387978142076,5.323347340305096,19732.0,2.25,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,VanHeuven-2014-Frequency-ENGLISH_FREQUENCY_LOG,VanHeuven-2014-Frequency-ENGLISH_CD,Brysbaert-2014-Concreteness-ENGLISH_CONCRETENESS_MEAN,17.9338619563015,17.89584401782695,704.0,6.558197802812269,17.82523927494565,0.35
earn,earn,7.57,2.256448563185323,0.99290780141844,4.355176508064908,3349.0,2.39,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,VanHeuven-2014-Frequency-ENGLISH_FREQUENCY_LOG,VanHeuven-2014-Frequency-ENGLISH_CD,Brysbaert-2014-Concreteness-ENGLISH_CONCRETENESS_MEAN,26.81687178772108,28.797036635041774,218.0,5.389071729816501,32.47448563720877,0.35
earring,earring,7.17,1.984652934570964,0.981220657276995,3.0723126832511025,173.0,4.96,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,VanHeuven-2014-Frequency-ENGLISH_FREQUENCY_LOG,VanHeuven-2014-Frequency-ENGLISH_CD,Brysbaert-2014-Concreteness-ENGLISH_CONCRETENESS_MEAN,36.979114990223636,36.979114990223636,,,,0.0
earth,earth,5.37,2.4499976606027185,0.9978354978354976,3.7054360465852505,2339.0,,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,Brysbaert-2009-Frequency-ENGLISH_FREQUENCY_LOG,Brysbaert-2009-Frequency-ENGLISH_CD,,27.76123801399535,27.507668419688763,337.0,5.823045895483019,27.03675345883366,0.35
earthquake,earthquake,7.53,2.4425642546059763,0.9976851851851856,4.111543453830134,958.0,3.97,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,VanHeuven-2014-Frequency-ENGLISH_FREQUENCY_LOG,VanHeuven-2014-Frequency-ENGLISH_CD,Brysbaert-2014-Concreteness-ENGLISH_CONCRETENESS_MEAN,28.811115196023394,33.80247413008106,93.0,4.543294782270004,43.07214072190244,0.35
earthworm,earthworm,5.35,2.255383561501985,0.992874109263658,2.495076275648172,41.0,4.89,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,VanHeuven-2014-Frequency-ENGLISH_FREQUENCY_LOG,VanHeuven-2014-Frequency-ENGLISH_CD,Brysbaert-2014-Concreteness-ENGLISH_CONCRETENESS_MEAN,34.688860677236626,34.688860677236626,,,,0.0
earwax,earwax,6.39,2.06518912081204,0.9854014598540146,2.540833766208847,37.0,4.87,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,VanHeuven-2014-Frequency-ENGLISH_FREQUENCY_LOG,VanHeuven-2014-Frequency-ENGLISH_CD,Brysbaert-2014-Concreteness-ENGLISH_CONCRETENESS_MEAN,37.12901424423559,37.12901424423559,,,,0.0
east,east,6.94,2.3195267550862253,0.9947643979057592,5.193011012552586,12583.0,3.04,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,VanHeuven-2014-Frequency-ENGLISH_FREQUENCY_LOG,VanHeuven-2014-Frequency-ENGLISH_CD,Brysbaert-2014-Concreteness-ENGLISH_CONCRETENESS_MEAN,21.16456133670527,30.188168260944863,68.0,4.23410650459726,46.94629540596126,0.35
easy,easy,5.43,2.318014209591609,0.9947229551451184,5.315809288257685,20457.0,2.07,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,VanHeuven-2014-Frequency-ENGLISH_FREQUENCY_LOG,VanHeuven-2014-Frequency-ENGLISH_CD,Brysbaert-2014-Concreteness-ENGLISH_CONCRETENESS_MEAN,15.761213528131568,18.25248050480229,470.0,6.154858094016418,22.8791191757622,0.35
eat,eat,2.78,2.322007010652531,0.9948320413436694,5.205757659646929,12675.0,4.44,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,VanHeuven-2014-Frequency-ENGLISH_FREQUENCY_LOG,VanHeuven-2014-Frequency-ENGLISH_CD,Brysbaert-2014-Concreteness-ENGLISH_CONCRETENESS_MEAN,18.65684792137573,19.282618362674206,571.0,6.349138991379798,20.444763467942806,0.35
echidna,echidna,,0.0631324719985949,0.5254237288135591,2.172856980914253,12.0,,,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,VanHeuven-2014-Frequency-ENGLISH_FREQUENCY_LOG,VanHeuven-2014-Frequency-ENGLISH_CD,,66.54637746870551,66.54637746870551,,,,0.0
echo,echo,8.0,2.327291633968517,0.9949748743718594,3.889138629257008,981.0,3.64,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,VanHeuven-2014-Frequency-ENGLISH_FREQUENCY_LOG,VanHeuven-2014-Frequency-ENGLISH_CD,Brysbaert-2014-Concreteness-ENGLISH_CONCRETENESS_MEAN,30.46024077597893,43.550496869445894,12.0,2.5649493574615367,67.86097247159881,0.35
eclipse,eclipse,10.21,2.5758293035489,1.0,3.387700828961951,271.0,4.17,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,VanHeuven-2014-Frequency-ENGLISH_FREQUENCY_LOG,VanHeuven-2014-Frequency-ENGLISH_CD,Brysbaert-2014-Concreteness-ENGLISH_CONCRETENESS_MEAN,33.297428985650946,53.60351182114573,1.0,0.6931471805599453,91.31480851563603,0.35
edge,edge,6.17,2.433287721684717,0.99749373433584,4.795554435809821,8074.0,4.24,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,VanHeuven-2014-Frequency-ENGLISH_FREQUENCY_LOG,VanHeuven-2014-Frequency-ENGLISH_CD,Brysbaert-2014-Concreteness-ENGLISH_CONCRETENESS_MEAN,23.609003466341424,31.590409224530053,71.0,4.276666119016055,46.41301991830894,0.35
eel,eel,6.47,1.8918738169782952,0.975501113585746,3.560246807252982,266.0,4.69,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,VanHeuven-2014-Frequency-ENGLISH_FREQUENCY_LOG,VanHeuven-2014-Frequency-ENGLISH_CD,Brysbaert-2014-Concreteness-ENGLISH_CONCRETENESS_MEAN,35.16472524885074,35.16472524885074,,,,0.0
effect,effect,9.26,2.351392429090194,0.9956043956043956,4.838219049854095,9107.0,1.8,Kuperman-2012-AoA-ENGLISH_AOA_MEAN,Brysbaert-2019-Prevalence-ENGLISH_PREVALENCE,Brysbaert-2019-Prevalence-ENGLISH_KNOWN_PERCENTAGE,VanHeuven-2014-Frequency-ENGLISH_FREQUENCY_LOG,VanHeuven-2014-Frequency-ENGLISH_CD,Brysbaert-2014-Concreteness-ENGLISH_CONCRETENESS_MEAN,23.82165238444208,21.900638065803427,676.0,6.517671272912275,18.33304004547451,0.35
